Date,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,SP500,T10Y3M,DGS10,DEXUSEU,CBBTCUSD,T10YIE,VIXCLS,DAAA,AMERIBOR,T5YIE,BAMLH0A0HYM2,DGS1,RSI_14,OBV,Close_EMA_50,ROC_10,Momentum_10,SMA_50,SMA_200,VIX_Close
2024-02-12,560.3599853515625,568.4400024414062,557.0,557.8499755859375,557.8499755859375,3608500.0,-3.47003173828125,-0.0062011006565176885,5021.84,-1.26,4.17,1.0774,49961.0,2.24,13.93,5.02,5.398569999999999,2.27,3.35,4.87,76.63043074651739,97073400.0,508.6539360495803,-3.1157198155599586,-17.94000244140625,500.8355993652344,426.3768495178223,13.930000305175781
2024-02-13,550.7999877929688,559.2000122070312,549.0,554.52001953125,554.52001953125,3511500.0,-3.3299560546875,-0.005987155382544351,4953.17,-1.14,4.31,1.072,49691.47,2.29,15.85,5.13,5.399290000000001,2.33,3.36,4.99,56.52646647975509,93561900.0,510.4526059900379,-1.4799602764512643,-8.3299560546875,502.3425994873047,427.41849960327147,15.850000381469727
2024-02-14,567.260009765625,581.25,564.3400268554688,579.3300170898438,579.3300170898438,5634200.0,24.80999755859375,0.04376938300798905,5000.62,-1.16,4.27,1.0735,51833.46,2.3,14.38,5.12,5.4054199999999994,2.34,3.38,4.94,60.617591693048446,99196100.0,513.1536809351284,2.6980610401349026,15.22003173828125,504.34919982910156,428.62199966430666,14.380000114440918
2024-02-15,581.9099731445312,593.77001953125,580.3200073242188,593.4600219726562,593.4600219726562,5220900.0,14.1300048828125,0.02409755910439859,5029.73,-1.19,4.24,1.0761,51935.86,2.3,14.01,5.09,5.41525,2.35,3.35,4.93,63.192884353266,104417000.0,516.3029492111099,4.572608722399152,25.95001220703125,506.6746002197266,429.9256997680664,14.010000228881836
2024-02-16,596.9500122070312,597.0,577.4600219726562,583.9500122070312,583.9500122070312,4323600.0,-9.510009765625,-0.016154468375651376,5005.57,-1.14,4.3,1.0769,52181.12,2.33,14.24,5.11,5.4135599999999995,2.38,3.34,4.98,54.46098713362874,100093400.0,518.9557752109499,3.419877631346546,19.30999755859375,508.87420043945315,431.1769497680664,14.239999771118164
2024-02-21,573.510009765625,575.780029296875,567.3200073242188,573.3499755859375,573.3499755859375,2281100.0,-1.780029296875,-0.0030998027871129707,4981.8,-1.12,4.32,1.0818,51833.99,2.34,15.34,5.1,5.43858,2.39,3.34,4.98,59.69062806376257,97812300.0,523.2882716425039,2.512066529522161,11.28997802734375,511.0264001464844,432.4280996704102,15.34000015258789
2024-02-22,582.75,590.8499755859375,578.8900146484375,588.469970703125,588.469970703125,3526600.0,15.1199951171875,0.02602959065292687,5087.03,-1.12,4.33,1.0815,51262.51,2.31,14.54,5.07,5.4373,2.37,3.22,5.02,68.57434327623336,101338900.0,525.8444167037047,5.360489111738698,32.5899658203125,513.7177996826172,433.7436994934082,14.539999961853027
2024-02-23,586.4000244140625,592.4299926757812,579.8200073242188,583.5599975585938,583.5599975585938,2568900.0,-4.90997314453125,-0.008378628535757215,5088.8,-1.2,4.26,1.0828,50751.19,2.3,13.75,5.01,5.4398,2.34,3.23,5.0,66.80339042446604,98770000.0,528.1077728156612,3.962087569333539,24.260009765625,516.2859997558594,435.0215994262695,13.75
2024-02-26,583.5599975585938,590.75,583.27001953125,587.6500244140625,587.6500244140625,2393700.0,4.09002685546875,0.00698430410405404,5069.53,-1.19,4.28,1.0855,54559.0,2.31,13.74,5.07,5.43898,2.36,3.23,5.03,73.02851056255848,101163700.0,530.442763074422,5.34194678359976,29.1199951171875,519.1044000244141,436.3147496032715,13.739999771118164
2024-02-27,595.0,605.3599853515625,592.3300170898438,601.6699829101562,601.6699829101562,4489400.0,14.01995849609375,0.023577519721608375,5078.18,-1.14,4.31,1.0857,57064.29,2.32,13.43,5.1,5.43878,2.38,3.26,5.03,75.9242602116357,105653100.0,533.2359873817057,8.502842407522703,40.3499755859375,522.0977996826172,437.7103495788574,13.430000305175781
2024-02-28,595.7899780273438,598.1699829101562,590.010009765625,596.47998046875,596.47998046875,2605200.0,-5.19000244140625,-0.008663414532726676,5069.76,-1.18,4.27,1.0843,62479.39,2.33,13.84,5.08,5.43,2.38,3.31,5.0,72.67085559899385,103047900.0,535.7161439733546,2.9603098187551025,38.6300048828125,524.9521990966797,439.0869995117188,13.84000015258789
2024-02-29,604.25,604.52001953125,595.1599731445312,602.9199829101562,602.9199829101562,3572100.0,6.44000244140625,0.010738810284212974,5096.27,-1.2,4.25,1.0807,61240.13,2.33,13.4,5.05,5.44602,2.4,3.29,5.01,73.60486361098427,106620000.0,538.3515886375429,1.5940350802494008,48.39996337890625,527.8127984619141,440.47234939575196,13.399999618530273
2024-03-01,599.8099975585938,620.280029296875,599.5,619.3400268554688,619.3400268554688,4264200.0,16.4200439453125,0.026869948674616673,5137.08,-1.23,4.19,1.0832,62468.47,2.32,13.11,5.01,5.42201,2.4,3.32,4.94,79.3570182019833,110884200.0,541.5276058225596,6.060452762845481,40.010009765625,530.9395989990235,441.9193995666504,13.109999656677246
2024-03-04,621.5599975585938,624.4199829101562,615.0800170898438,615.8300170898438,615.8300170898438,3020300.0,-3.510009765625,-0.00568345910120005,5130.95,-1.26,4.22,1.0862,68277.61,2.34,13.49,5.03,5.42812,2.42,3.26,4.98,79.23787770988746,107863900.0,544.441425872257,5.459372243579974,22.3699951171875,533.6565991210938,443.37794967651365,13.489999771118164
2024-03-05,610.0999755859375,610.9099731445312,592.0,598.5,598.5,3849600.0,-17.33001708984375,-0.028544454172590328,5078.65,-1.34,4.13,1.0861,63893.71,2.32,14.46,5.01,5.42812,2.39,3.31,4.94,62.4455188989037,104014300.0,546.561369955698,4.063428254269108,14.54998779296875,536.2299993896485,444.78269973754885,14.460000038146973
2024-03-06,602.989990234375,607.9299926757812,593.5599975585938,597.6900024414062,597.6900024414062,2469600.0,-0.80999755859375,-0.001354296024449475,5104.76,-1.36,4.11,1.0913,66092.71,2.3,14.5,4.93,5.43104,2.38,3.27,4.95,56.582255177640945,101544700.0,548.5664143669022,4.245230294218527,24.34002685546875,538.7425994873047,446.17464981079104,14.5
2024-03-07,599.3400268554688,610.530029296875,595.9000244140625,608.510009765625,608.510009765625,2742800.0,10.82000732421875,0.017941133221129668,5157.36,-1.38,4.09,1.0941,66914.79,2.28,14.44,4.93,5.43312,2.34,3.27,4.93,66.61687763200273,104287500.0,550.9171435982247,3.405448036465719,20.0400390625,541.1903997802734,447.61329986572264,14.4399995803833
2024-03-08,608.27001953125,616.0900268554688,600.8400268554688,604.8200073242188,604.8200073242188,2774600.0,-3.69000244140625,-0.00608245698332599,5123.69,-1.37,4.09,1.0941,68313.7,2.28,14.74,4.93,5.40433,2.34,3.26,4.92,64.2562103364053,101512900.0,553.0309813914009,3.6431574910153586,21.260009765625,543.3864001464843,449.02359985351563,14.739999771118164
2024-03-11,608.0800170898438,611.0,600.3699951171875,600.9299926757812,600.9299926757812,2500900.0,-3.8900146484375,-0.006452462193524688,5117.94,-1.38,4.1,1.0928,72202.19,2.27,15.22,4.94,5.42897,2.32,3.26,4.95,61.94221836240345,99012000.0,554.9093739907884,2.2598430545391457,13.27996826171875,545.6196002197265,450.3721998596191,15.220000267028809
2024-03-12,600.2100219726562,615.2999877929688,596.27001953125,611.0800170898438,611.0800170898438,2821600.0,10.1500244140625,0.016749468446286997,5175.27,-1.32,4.16,1.0918,71471.62,2.3,13.84,4.96,5.41754,2.35,3.2,5.0,66.20844444094843,101833600.0,557.1121443083985,1.5639859801835243,9.4100341796875,548.0090008544922,451.7668998718262,13.84000015258789
2024-03-13,613.3699951171875,614.8499755859375,607.2100219726562,609.4500122070312,609.4500122070312,2192100.0,-1.6300048828125,-0.0026709803327129578,5165.31,-1.29,4.19,1.0944,73098.48,2.3,13.75,4.99,5.4253800000000005,2.37,3.15,5.01,60.19437516126258,99641500.0,559.1646097161879,2.174428675391349,12.97003173828125,550.4628009033203,453.13704986572264,13.75
2024-03-14,615.0,620.7999877929688,607.3499755859375,613.010009765625,613.010009765625,3120500.0,3.55999755859375,0.00582433381603753,5150.48,-1.19,4.29,1.0888,71456.55,2.3,14.4,5.07,5.43053,2.37,3.15,5.04,64.50023650721812,102762000.0,561.2761940318521,1.673526693669447,10.09002685546875,552.8872009277344,454.47829986572265,14.399999618530273
2024-03-15,622.9199829101562,622.9199829101562,603.8200073242188,605.8800048828125,605.8800048828125,6670900.0,-7.1300048828125,-0.011699310229602133,5117.09,-1.17,4.31,1.0888,69492.42,2.32,14.41,5.05,5.4181099999999995,2.39,3.16,5.05,58.714965651340684,96091100.0,563.0253630848309,-2.1732846883796397,-13.46002197265625,555.1946008300781,455.80824981689454,14.40999984741211
2024-03-18,613.5599975585938,627.4099731445312,610.4500122070312,618.3900146484375,618.3900146484375,3344200.0,12.510009765625,0.02043739534936151,5149.42,-1.14,4.34,1.0886,67566.95,2.31,14.33,5.05,5.432919999999999,2.39,3.13,5.06,58.1102101115246,99435300.0,565.1965258912469,0.41569872977145206,2.55999755859375,557.8248010253906,457.2207498168945,14.329999923706055
2024-03-19,615.6199951171875,621.280029296875,608.0,620.739990234375,620.739990234375,2142600.0,2.3499755859375,0.003792948914151495,5178.51,-1.18,4.3,1.0859,61977.96,2.3,13.82,5.04,5.430630000000001,2.38,3.1,5.06,62.100949015242946,101577900.0,567.3747009635265,3.7159549263784397,22.239990234375,560.8344006347656,458.6556997680664,13.819999694824219
2024-03-20,619.9500122070312,629.510009765625,618.3400268554688,627.6900024414062,627.6900024414062,2639500.0,6.95001220703125,0.011134118927399683,5224.62,-1.2,4.27,1.0856,67862.33,2.31,13.04,5.09,5.43151,2.4,3.14,5.01,62.29279876899963,104217400.0,569.7400069038355,5.0193243784332875,30.0,563.8948004150391,460.094349822998,13.039999961853027
2024-03-21,630.6500244140625,634.3599853515625,622.3300170898438,622.7100219726562,622.7100219726562,2507700.0,-4.97998046875,-0.00796546177630475,5241.53,-1.21,4.27,1.0861,65505.11,2.34,12.92,5.06,5.43727,2.43,3.05,5.01,51.88668284975425,101709700.0,571.8172623967304,2.333570849968525,14.20001220703125,566.8678009033204,461.35144989013673,12.920000076293945
2024-03-22,624.1599731445312,629.0499877929688,621.0,628.010009765625,628.010009765625,2134100.0,5.29998779296875,0.008475149325935405,5234.18,-1.24,4.22,1.0817,63712.44,2.35,13.06,5.01,5.42644,2.41,3.08,4.98,56.684954873531325,103843800.0,574.0208995484518,3.8341989617706407,23.19000244140625,569.7274011230469,462.66470001220705,13.0600004196167
2024-03-25,627.9000244140625,630.4600219726562,623.1599731445312,627.4600219726562,627.4600219726562,1803300.0,-0.54998779296875,-0.0008761464857744983,5218.19,-1.21,4.25,1.0837,69914.45,2.33,13.19,5.05,5.44287,2.41,3.11,5.0,69.4833282552833,102040500.0,576.1165514082245,4.414828619011657,26.530029296875,572.6348016357422,463.9869500732422,13.1899995803833
2024-03-26,625.2000122070312,634.3900146484375,619.1799926757812,629.239990234375,629.239990234375,2804500.0,1.77996826171875,0.0028327674619541554,5203.58,-1.22,4.24,1.0829,69976.26,2.32,13.24,5.03,5.424919999999999,2.38,3.15,5.0,70.95231571292958,104845000.0,578.199823519054,2.9717831767785086,18.15997314453125,575.6530017089843,465.3532000732422,13.239999771118164
2024-03-27,629.010009765625,631.3499755859375,610.72998046875,613.530029296875,613.530029296875,2628300.0,-15.7099609375,-0.025283515972344794,5248.49,-1.25,4.2,1.0821,69372.26,2.32,12.78,5.0,5.42724,2.37,3.15,4.99,53.130471321521114,102216700.0,579.585321784851,0.6694588576786842,4.08001708984375,578.0790020751953,466.59660018920897,12.779999732971191
2024-03-28,614.989990234375,615.0,601.5900268554688,607.3300170898438,607.3300170898438,3708800.0,-6.20001220703125,-0.010156881660412509,5254.35,-1.26,4.2,1.0801,70770.78,2.32,13.01,4.97,5.4219800000000005,2.38,3.12,5.03,51.517723753904654,98507900.0,580.6733490517134,-0.9265742133563015,-5.67999267578125,580.38240234375,467.8382502746582,13.010000228881836
2024-04-02,611.0,615.030029296875,605.510009765625,614.2100219726562,614.2100219726562,2029200.0,-0.0999755859375,-0.0001627577647393963,5205.81,-1.06,4.36,1.0769,65478.7,2.36,14.61,5.13,5.42036,2.44,3.23,5.05,48.346264226710744,96478700.0,583.3054889456417,-1.0519651326561408,8.33001708984375,583.0600030517578,469.01490036010745,14.609999656677246
2024-04-03,612.75,630.4099731445312,611.5,630.0800170898438,630.0800170898438,2931200.0,15.8699951171875,0.025509897584438335,5211.49,-1.06,4.36,1.0827,65982.23,2.36,14.33,5.12,5.41657,2.43,3.23,5.03,56.35153172135097,99409900.0,585.1397841669831,0.38076353600369206,11.69000244140625,585.9554034423828,470.189150390625,14.329999923706055
2024-04-04,633.2100219726562,638.0,616.5800170898438,617.1400146484375,617.1400146484375,3064300.0,-12.94000244140625,-0.020750896295552046,5147.21,-1.1,4.31,1.0865,68415.92,2.34,16.35,5.08,5.42822,2.42,3.24,5.0,52.51057949118197,96345600.0,586.3946951662558,-0.8944785096879904,-3.5999755859375,588.639203491211,471.25920043945314,16.350000381469727
2024-04-05,624.9199829101562,637.9099731445312,622.7100219726562,636.1799926757812,636.1799926757812,3372800.0,19.03997802734375,0.03038560437445259,5204.34,-1.04,4.39,1.0841,67878.68,2.37,16.03,5.16,5.43761,2.45,3.18,5.05,55.88973347867756,99718400.0,588.3470597744725,1.3009319569930566,8.489990234375,591.648603515625,472.4377503967285,16.030000686645508
2024-04-08,636.3900146484375,639.0,628.1099853515625,628.4099731445312,628.4099731445312,2145700.0,-7.77001953125,-0.012288753702753397,5202.39,-1.01,4.42,1.0853,71607.88,2.38,15.19,5.16,5.43527,2.47,3.15,5.07,50.354976484574145,97572700.0,589.9181544164356,0.1513962863942231,5.699951171875,594.3730029296875,473.5621002197266,15.1899995803833
2024-04-09,631.989990234375,631.989990234375,615.6300048828125,618.2000122070312,618.2000122070312,2146600.0,-10.2099609375,-0.016380727506096093,5209.91,-1.07,4.36,1.0856,69100.81,2.36,14.98,5.1,5.43157,2.44,3.14,5.03,41.801892123443736,95426100.0,591.027246878812,-1.754494024327924,-9.80999755859375,595.8396032714844,474.6566502380371,14.979999542236328
2024-04-10,610.969970703125,620.1400146484375,609.3400268554688,618.5800170898438,618.5800170898438,2806200.0,0.3800048828125,0.0006145068415870369,5160.64,-0.9,4.55,1.0737,70554.77,2.4,15.8,5.24,5.4313199999999995,2.49,3.1,5.19,44.20448496055791,98232300.0,592.1077476714014,0.8231036056631558,-8.8800048828125,596.9712036132812,475.75070037841795,15.800000190734863
2024-04-11,624.4199829101562,631.6599731445312,617.239990234375,628.780029296875,628.780029296875,2662700.0,10.20001220703125,0.01635492430089247,5199.06,-0.89,4.56,1.0722,70001.36,2.4,14.91,5.27,5.43123,2.48,3.16,5.17,46.918129795733414,100895000.0,593.5458763625965,3.5318544454321144,-0.4599609375,598.1384045410156,476.8477505493164,14.90999984741211
2024-04-12,628.22998046875,633.1199951171875,618.9199829101562,622.8300170898438,622.8300170898438,2956500.0,-5.95001220703125,-0.00950784479099731,5123.41,-0.95,4.5,1.0647,67107.27,2.39,17.31,5.22,5.41615,2.47,3.25,5.13,44.53132546746705,97938500.0,594.6942740381749,2.5521544405579855,9.29998779296875,599.0792053222656,477.86180068969725,17.309999465942383
2024-04-15,630.1699829101562,630.1699829101562,603.8699951171875,607.1500244140625,607.1500244140625,3085400.0,-15.67999267578125,-0.02549771808483392,5061.82,-0.82,4.63,1.0644,63359.28,2.43,19.23,5.37,5.434819999999999,2.52,3.28,5.16,37.89255975653034,94853100.0,595.1827348372293,-1.1655309490300692,-0.17999267578125,599.9652062988281,478.77770080566404,19.229999542236328
2024-04-16,607.5,622.4500122070312,607.5,617.52001953125,617.52001953125,3519100.0,10.3699951171875,0.016935570559376778,5051.41,-0.78,4.67,1.0628,63840.0,2.43,18.4,5.4,5.43801,2.52,3.36,5.18,48.69671726415978,98372200.0,596.0587067860145,0.5389032155423079,3.30999755859375,601.0334069824219,479.6866508483887,18.399999618530273
2024-04-17,620.969970703125,620.969970703125,607.7100219726562,613.6900024414062,613.6900024414062,3312200.0,-3.83001708984375,-0.0062215696360805595,5022.21,-0.86,4.59,1.0644,61267.8,2.39,18.21,5.34,5.4419900000000005,2.47,3.42,5.16,49.724054074317955,95060000.0,596.7501301450494,-2.6012592375390997,-16.3900146484375,601.9570068359375,480.5508009338379,18.209999084472656
2024-04-18,612.0999755859375,621.3300170898438,605.4299926757812,610.5599975585938,610.5599975585938,8468400.0,-3.1300048828125,-0.005113353812815191,5011.12,-0.82,4.64,1.066,63447.36,2.4,18.0,5.4,5.44329,2.44,3.39,5.18,48.376201198820205,86591600.0,597.2916935730316,-1.0662113837476839,-6.58001708984375,602.8754064941406,481.3772509765625,18.0
2024-04-19,567.8800048828125,579.0,552.1599731445312,555.0399780273438,555.0399780273438,16425000.0,-55.52001953125,-0.09533642118731223,4967.23,-0.83,4.62,1.0655,63836.5,2.41,18.71,5.35,5.44011,2.44,3.37,5.17,32.66857040870963,70166600.0,595.6347635516321,-12.754254390673548,-81.1400146484375,602.7350061035156,481.99265090942384,18.709999084472656
2024-04-22,550.6599731445312,558.6099853515625,542.010009765625,554.5999755859375,554.5999755859375,8597700.0,-0.44000244140625,-0.0007930544732719369,5010.6,-0.8,4.62,1.0655,66828.83,2.41,16.94,5.35,5.4558800000000005,2.45,3.29,5.16,32.603735352614876,61568900.0,594.0255561804283,-11.745516575628534,-73.80999755859375,602.7094055175781,482.64340072631836,16.940000534057617
2024-04-23,556.489990234375,579.2100219726562,555.280029296875,577.75,577.75,4975500.0,23.1500244140625,0.04089415999384194,5070.55,-0.84,4.61,1.0695,66472.3,2.41,15.69,5.34,5.46066,2.44,3.2,5.14,35.350763255348724,66544400.0,593.3872990753135,-6.5431917515855424,-40.45001220703125,603.0784057617187,483.41975067138674,15.6899995803833
2024-04-24,574.3099975585938,576.9099731445312,551.2999877929688,555.1199951171875,555.1199951171875,5355300.0,-22.6300048828125,-0.03995695135915511,5071.63,-0.81,4.65,1.0687,64198.5,2.41,15.97,5.41,5.4618,2.42,3.19,5.17,33.53159759723161,61189100.0,591.8866204887204,-10.258983513759256,-63.46002197265625,603.010205078125,484.0752507019043,15.970000267028809
2024-04-25,549.4600219726562,566.5399780273438,545.7100219726562,564.7999877929688,564.7999877929688,3807100.0,9.67999267578125,0.017287366770681878,5048.42,-0.77,4.7,1.0721,64510.14,2.42,15.37,5.45,5.46201,2.43,3.24,5.21,30.054772671922677,64996200.0,590.8243995986909,-10.17526615396025,-63.98004150390625,603.0798046875,484.8195506286621,15.369999885559082
2024-04-26,558.2100219726562,562.9199829101562,553.1900024414062,561.22998046875,561.22998046875,4332600.0,-3.57000732421875,-0.0063408956891555235,5099.96,-0.79,4.67,1.0686,63747.32,2.43,15.03,5.39,5.46068,2.44,3.16,5.21,30.777162365553465,60663600.0,589.6638341426147,-9.890344866311718,-61.60003662109375,603.1474047851563,485.54030059814454,15.029999732971191
2024-04-29,559.1799926757812,559.6400146484375,554.239990234375,559.489990234375,559.489990234375,2508900.0,-1.739990234375,-0.003105131840102082,5116.17,-0.82,4.63,1.0717,63804.4,2.41,14.67,5.35,5.46471,2.43,3.12,5.2,32.344983002155885,58154700.0,588.4805461462132,-7.849795316352393,-47.6600341796875,603.2468041992188,486.188550567627,14.670000076293945
2024-04-30,560.0,560.0,549.3800048828125,550.6400146484375,550.6400146484375,3361500.0,-8.8499755859375,-0.015944372344083746,5035.69,-0.77,4.69,1.0684,60690.8,2.41,15.65,5.41,5.465380000000001,2.43,3.18,5.25,30.559693685619095,54793200.0,586.9966037345357,-10.830418896148519,-66.8800048828125,602.6730041503906,486.8005506896973,15.649999618530273
2024-05-01,547.8400268554688,560.3900146484375,544.25,551.7100219726562,551.7100219726562,3473200.0,1.07000732421875,0.0019413210409018333,5018.39,-0.83,4.63,1.068,58278.09,2.38,15.39,5.33,5.46575,2.39,3.21,5.21,26.731481873916238,58266400.0,585.612816214462,-10.099558445172441,-61.97998046875,601.8380041503906,487.35665084838865,15.390000343322754
2024-05-02,556.02001953125,565.4600219726562,555.5900268554688,565.1500244140625,565.1500244140625,3068200.0,13.44000244140625,0.024068640102423267,5064.2,-0.88,4.58,1.0706,59071.21,2.37,14.68,5.33,5.46148,2.37,3.16,5.16,33.33911598122896,61334600.0,584.8103537909169,-7.437430117614829,-45.40997314453125,601.4620043945313,487.97520095825195,14.680000305175781
2024-05-03,566.0,580.260009765625,565.1599731445312,579.3400268554688,579.3400268554688,3307500.0,14.19000244140625,0.02479834509015877,5127.79,-0.95,4.5,1.077,62855.86,2.35,13.49,5.27,5.45924,2.35,3.08,5.12,41.89732823219317,64642100.0,584.5958311659974,4.378071812861006,24.300048828125,601.5818054199219,488.67770111083985,13.489999771118164
2024-05-06,581.8200073242188,597.3400268554688,580.25,596.969970703125,596.969970703125,3686300.0,17.62994384765625,0.02997724087156506,5180.74,-0.96,4.49,1.0779,63145.67,2.35,13.49,5.25,5.4585300000000005,2.34,3.03,5.12,44.25559082319493,68328400.0,585.0810915400025,7.639739809296486,42.3699951171875,601.7518054199219,489.47205093383786,13.489999771118164
2024-05-07,596.280029296875,606.0499877929688,591.3200073242188,606.0,606.0,3614100.0,9.030029296875,0.015013174271589769,5187.7,-0.98,4.47,1.0767,62344.02,2.32,13.23,5.21,5.45964,2.32,3.06,5.13,47.911120189216604,71942500.0,585.9014408913749,4.8896581566421515,28.25,602.20060546875,490.2935009765625,13.229999542236328
2024-05-08,601.6300048828125,618.219970703125,601.6300048828125,609.469970703125,609.469970703125,3093900.0,3.469970703125,0.0057096928985220785,5187.67,-0.97,4.48,1.0755,61156.89,2.31,13.0,5.24,5.46581,2.31,3.1,5.13,49.704455557125854,75036400.0,586.825696962424,9.790671578036747,54.3499755859375,602.6370043945312,491.1398008728027,13.0
2024-05-09,614.4000244140625,615.719970703125,605.75,612.0900268554688,612.0900268554688,2065400.0,2.62005615234375,0.004289695430962581,5214.08,-1.01,4.45,1.0771,63088.62,2.32,12.69,5.23,5.45832,2.34,3.14,5.12,71.69038270539204,77101800.0,587.8164549974454,8.372882451235908,47.2900390625,602.8454052734374,491.98000106811526,12.6899995803833
2024-05-10,619.0,623.97998046875,605.0599975585938,610.8699951171875,610.8699951171875,2653600.0,-1.22003173828125,-0.0019952118157480214,5222.68,-0.97,4.5,1.0773,60801.1,2.34,12.55,5.27,5.45711,2.34,3.12,5.17,71.26767061602628,74448200.0,588.720515394298,8.844861531983227,49.6400146484375,603.1332055664062,492.7824510192871,12.550000190734863
2024-05-13,614.2999877929688,618.219970703125,606.8300170898438,616.5900268554688,616.5900268554688,2086200.0,5.72003173828125,0.009320178322798967,5221.42,-0.97,4.48,1.0796,62909.03,2.33,13.6,5.26,5.4513300000000005,2.33,3.14,5.16,66.90754447577858,76534400.0,589.8134374123831,10.205729792801854,57.10003662109375,603.4066064453125,493.6558511352539,13.600000381469727
2024-05-14,615.1699829101562,621.47998046875,608.4000244140625,613.6599731445312,613.6599731445312,2792400.0,-2.9300537109375,-0.0047633558237283324,5246.68,-0.99,4.45,1.0818,61558.14,2.33,13.42,5.22,5.46925,2.32,3.14,5.16,80.75867983064622,73742000.0,590.748595676389,11.444856316214057,63.01995849609375,603.2930053710937,494.4739010620117,13.420000076293945
2024-05-15,618.5700073242188,624.0999755859375,609.0999755859375,613.52001953125,613.52001953125,5670600.0,-0.13995361328125,-0.0002280897907773749,5308.15,-1.09,4.36,1.086,66293.39,2.31,12.45,5.15,5.465409999999999,2.29,3.13,5.1,78.45129630118072,68071400.0,591.6415926903051,11.203348697127202,61.80999755859375,603.2468054199219,495.1675012207031,12.449999809265137
2024-05-16,615.75,618.3400268554688,609.0900268554688,610.52001953125,610.52001953125,3056400.0,-3.0,-0.0049018102532523145,5297.1,-1.07,4.38,1.0875,65282.62,2.31,12.42,5.16,5.46285,2.3,3.08,5.13,78.97707863878404,65015000.0,592.3819231546559,8.027955968722878,45.3699951171875,603.4872058105469,495.83215133666994,12.420000076293945
2024-05-17,617.0,625.7899780273438,614.7100219726562,621.0999755859375,621.0999755859375,3782700.0,10.5799560546875,0.01718097521938411,5303.27,-1.04,4.42,1.0869,66941.22,2.32,11.99,5.19,5.4591,2.32,3.09,5.14,82.80965797175313,68797700.0,593.5081212892159,7.208193253473727,41.75994873046875,603.9554052734375,496.75055114746095,11.989999771118164
2024-05-20,620.4000244140625,644.3699951171875,619.52001953125,640.8200073242188,640.8200073242188,3857900.0,19.72003173828125,0.03125655742533606,5308.13,-1.01,4.44,1.0861,71466.21,2.33,12.15,5.2,5.47167,2.33,3.07,5.15,93.0412045288102,72655600.0,595.3634893690198,7.345434238416737,43.85003662109375,604.6016052246093,497.81715118408204,12.149999618530273
2024-05-21,636.760009765625,650.8800048828125,634.219970703125,650.6099853515625,650.6099853515625,2920200.0,9.78997802734375,0.015161744150685053,5321.41,-1.04,4.41,1.0855,70191.19,2.32,11.86,5.19,5.45545,2.33,3.07,5.14,93.57592844883736,75575800.0,597.5300186232372,7.361383721379955,44.6099853515625,605.5174047851563,498.92835113525393,11.859999656677246
2024-05-22,647.1400146484375,649.25,638.1199951171875,640.469970703125,640.469970703125,2176200.0,-10.1400146484375,-0.01570812574393088,5307.01,-1.02,4.43,1.0836,69145.91,2.33,12.29,5.21,5.4659,2.33,3.11,5.16,84.18039098377456,73399600.0,599.2139383126446,5.086386777060792,31.0,606.3082043457031,499.99220092773436,12.289999961853027
2024-05-23,642.3400268554688,642.7100219726562,630.0,635.6699829101562,635.6699829101562,2313900.0,-4.79998779296875,-0.007522702217289456,5267.84,-0.99,4.47,1.0827,67903.82,2.3,12.77,5.24,5.46545,2.31,3.1,5.2,77.94420786946876,71085700.0,600.6435871203902,3.8523673022131,23.5799560546875,606.8000036621094,501.0572007751465,12.770000457763672
2024-05-24,639.4000244140625,652.0,637.5999755859375,646.75,646.75,2613300.0,11.08001708984375,0.017280287193861987,5304.72,-1.0,4.46,1.0852,68567.61,2.32,11.93,5.24,5.46105,2.33,3.11,5.21,76.41127439233694,73699000.0,602.45168174312,5.873590971828535,35.8800048828125,607.5460034179688,502.2251007080078,11.930000305175781
2024-05-29,644.1300048828125,664.25,643.8900146484375,654.6199951171875,654.6199951171875,3695900.0,5.6199951171875,0.008622190446724964,5266.95,-0.85,4.61,1.0811,67573.57,2.36,14.28,5.4,5.45869,2.36,3.15,5.22,73.76678303722105,77394900.0,606.3200050210569,6.6990439231859655,38.02996826171875,608.378203125,503.36930068969724,14.279999732971191
2024-05-30,653.52001953125,656.489990234375,644.72998046875,647.6599731445312,647.6599731445312,2393400.0,-6.96002197265625,-0.01068908132062596,5235.48,-0.91,4.55,1.0837,68356.11,2.36,14.47,5.34,5.44986,2.35,3.19,5.19,69.0870701721841,75001500.0,607.9411802415852,6.083331000643821,34.0,609.2138024902343,504.4127505493164,14.470000267028809
2024-05-31,644.010009765625,648.5800170898438,628.2999877929688,641.6199951171875,641.6199951171875,4071000.0,-6.03997802734375,-0.009369605304029527,5277.51,-0.95,4.51,1.0846,67506.03,2.35,12.92,5.3,5.46192,2.34,3.2,5.18,62.544037072812664,70930500.0,609.2619180798441,3.303819085146742,28.0999755859375,609.6784020996093,505.4277505493164,12.920000076293945
2024-06-03,645.219970703125,646.780029296875,627.27001953125,633.7899780273438,633.7899780273438,2323500.0,-7.83001708984375,-0.012278585910382667,5283.4,-1.11,4.41,1.089,68794.57,2.33,13.11,5.19,5.44592,2.31,3.17,5.14,59.341700107401515,68607000.0,610.2238027836677,-1.0970364870830585,23.26995849609375,609.9394018554688,506.448200378418,13.109999656677246
